timestep,person1_id,person2_id,location_id,location_type,contact_duration,person1_infectious,person2_infectious,person1_masked,person2_masked,both_masked,age_diff,same_household
420,154,153,14,facility,1,False,False,False,False,False,12,True
420,154,93,14,facility,1,False,False,False,False,False,52,False
420,154,62,14,facility,1,False,False,False,False,False,3,False
420,154,165,14,facility,1,False,False,False,False,False,58,False
420,153,93,14,facility,1,False,False,False,False,False,64,False
420,153,62,14,facility,1,False,False,False,False,False,9,False
420,153,165,14,facility,1,False,False,False,False,False,70,False
420,93,62,14,facility,1,False,False,False,False,False,55,False
420,93,165,14,facility,1,False,False,False,False,False,6,False
420,62,165,14,facility,1,False,False,False,False,False,61,False
420,141,132,16,facility,1,False,False,False,False,False,45,False
420,102,145,21,facility,1,False,False,False,False,False,6,False
420,102,32,21,facility,1,False,False,False,False,False,8,False
420,102,69,21,facility,1,False,False,False,False,False,7,False
420,102,63,21,facility,1,False,False,False,False,False,6,False
420,145,32,21,facility,1,False,False,False,False,False,14,False
420,145,69,21,facility,1,False,False,False,False,False,13,False
420,145,63,21,facility,1,False,False,False,False,False,0,False
420,32,69,21,facility,1,False,False,False,False,False,1,False
420,32,63,21,facility,1,False,False,False,False,False,14,False
420,69,63,21,facility,1,False,False,False,False,False,13,False
420,152,15,25,facility,1,False,False,False,False,False,5,False
420,113,38,30,facility,1,False,False,False,False,False,4,False
480,72,52,2,facility,1,False,False,False,False,False,62,False
480,72,66,2,facility,1,False,False,False,False,False,15,False
480,72,2,2,facility,1,False,False,False,False,False,19,False
480,72,92,2,facility,1,False,False,False,False,False,41,False
480,72,58,2,facility,1,False,False,False,False,False,31,False
480,72,78,2,facility,1,False,False,False,False,False,18,False
480,72,151,2,facility,1,False,False,False,False,False,31,False
480,52,66,2,facility,1,False,False,False,False,False,47,False
480,52,2,2,facility,1,False,False,False,False,False,43,False
480,52,92,2,facility,1,False,False,False,False,False,21,False
480,52,58,2,facility,1,False,False,False,False,False,31,False
480,52,78,2,facility,1,False,False,False,False,False,44,False
480,52,151,2,facility,1,False,False,False,False,False,31,False
480,66,2,2,facility,1,False,False,False,False,False,4,False
480,66,92,2,facility,1,False,False,False,False,False,26,False
480,66,58,2,facility,1,False,False,False,False,False,16,False
480,66,78,2,facility,1,False,False,False,False,False,3,False
480,66,151,2,facility,1,False,False,False,False,False,16,False
480,2,92,2,facility,1,False,False,False,False,False,22,False
480,2,58,2,facility,1,False,False,False,False,False,12,False
480,2,78,2,facility,1,False,False,False,False,False,1,False
480,2,151,2,facility,1,False,False,False,False,False,12,False
480,92,58,2,facility,1,False,False,False,False,False,10,False
480,92,78,2,facility,1,False,False,False,False,False,23,False
480,92,151,2,facility,1,False,False,False,False,False,10,False
480,58,78,2,facility,1,False,False,False,False,False,13,False
480,58,151,2,facility,1,False,False,False,False,False,0,False
480,78,151,2,facility,1,False,False,False,False,False,13,False
480,46,18,4,facility,1,False,False,False,False,False,23,False
480,46,25,4,facility,1,False,False,False,False,False,65,False
480,18,25,4,facility,1,False,False,False,False,False,42,False
480,17,81,10,facility,1,False,False,False,False,False,38,False
480,17,140,10,facility,1,False,False,False,False,False,59,False
480,17,27,10,facility,1,False,False,False,False,False,2,False
480,17,176,10,facility,1,False,False,False,False,False,8,False
480,81,140,10,facility,1,False,False,False,False,False,21,False
480,81,27,10,facility,1,False,False,False,False,False,40,False
480,81,176,10,facility,1,False,False,False,False,False,30,False
480,140,27,10,facility,1,False,False,False,False,False,61,False
480,140,176,10,facility,1,False,False,False,False,False,51,False
480,27,176,10,facility,1,False,False,False,False,False,10,False
480,80,77,11,facility,1,False,False,False,False,False,2,True
480,39,70,13,facility,1,False,False,False,False,False,5,False
480,39,88,13,facility,1,False,False,False,False,False,4,False
480,39,110,13,facility,1,False,False,False,False,False,47,False
480,39,150,13,facility,1,False,False,False,False,False,17,False
480,39,170,13,facility,1,False,False,False,False,False,30,False
480,39,117,13,facility,1,False,False,False,False,False,15,False
480,39,157,13,facility,1,False,False,False,False,False,10,False
480,39,65,13,facility,1,False,False,False,False,False,24,False
480,70,88,13,facility,1,False,False,False,False,False,1,False
480,70,110,13,facility,1,False,False,False,False,False,52,False
480,70,150,13,facility,1,False,False,False,False,False,22,False
480,70,170,13,facility,1,False,False,False,False,False,25,False
480,70,117,13,facility,1,False,False,False,False,False,20,False
480,70,157,13,facility,1,False,False,False,False,False,15,False
480,70,65,13,facility,1,False,False,False,False,False,29,False
480,88,110,13,facility,1,False,False,False,False,False,51,False
480,88,150,13,facility,1,False,False,False,False,False,21,False
480,88,170,13,facility,1,False,False,False,False,False,26,False
480,88,117,13,facility,1,False,False,False,False,False,19,False
480,88,157,13,facility,1,False,False,False,False,False,14,False
480,88,65,13,facility,1,False,False,False,False,False,28,False
480,110,150,13,facility,1,False,False,False,False,False,30,False
480,110,170,13,facility,1,False,False,False,False,False,77,False
480,110,117,13,facility,1,False,False,False,False,False,32,False
480,110,157,13,facility,1,False,False,False,False,False,37,False
480,110,65,13,facility,1,False,False,False,False,False,23,False
480,150,170,13,facility,1,False,False,False,False,False,47,False
480,150,117,13,facility,1,False,False,False,False,False,2,False
480,150,157,13,facility,1,False,False,False,False,False,7,False
480,150,65,13,facility,1,False,False,False,False,False,7,False
480,170,117,13,facility,1,False,False,False,False,False,45,False
480,170,157,13,facility,1,False,False,False,False,False,40,False
480,170,65,13,facility,1,False,False,False,False,False,54,False
480,117,157,13,facility,1,False,False,False,False,False,5,False
480,117,65,13,facility,1,False,False,False,False,False,9,False
480,157,65,13,facility,1,False,False,False,False,False,14,False
480,135,20,14,facility,1,False,False,False,False,False,7,False
480,135,154,14,facility,1,False,False,False,False,False,12,False
480,135,139,14,facility,1,False,False,False,False,False,9,True
480,135,161,14,facility,1,False,False,False,False,False,20,False
480,135,153,14,facility,1,False,False,False,False,False,0,False
480,135,109,14,facility,1,False,False,False,False,False,68,False
480,135,93,14,facility,1,False,False,False,False,False,64,False
480,135,62,14,facility,1,False,False,False,False,False,9,False
480,135,165,14,facility,1,False,False,False,False,False,70,False
480,20,154,14,facility,1,False,False,False,False,False,5,False
480,20,139,14,facility,1,False,False,False,False,False,2,False
480,20,161,14,facility,1,False,False,False,False,False,13,False
480,20,153,14,facility,1,False,False,False,False,False,7,False
480,20,109,14,facility,1,False,False,False,False,False,61,False
480,20,93,14,facility,1,False,False,False,False,False,57,False
480,20,62,14,facility,1,False,False,False,False,False,2,False
480,20,165,14,facility,1,False,False,False,False,False,63,False
480,154,139,14,facility,1,False,False,False,False,False,3,False
480,154,161,14,facility,1,False,False,False,False,False,8,False
480,154,153,14,facility,1,False,False,False,False,False,12,True
480,154,109,14,facility,1,False,False,False,False,False,56,False
480,154,93,14,facility,1,False,False,False,False,False,52,False
480,154,62,14,facility,1,False,False,False,False,False,3,False
480,154,165,14,facility,1,False,False,False,False,False,58,False
480,139,161,14,facility,1,False,False,False,False,False,11,False
480,139,153,14,facility,1,False,False,False,False,False,9,False
480,139,109,14,facility,1,False,False,False,False,False,59,False
480,139,93,14,facility,1,False,False,False,False,False,55,False
480,139,62,14,facility,1,False,False,False,False,False,0,False
480,139,165,14,facility,1,False,False,False,False,False,61,False
480,161,153,14,facility,1,False,False,False,False,False,20,False
480,161,109,14,facility,1,False,False,False,False,False,48,False
480,161,93,14,facility,1,False,False,False,False,False,44,False
480,161,62,14,facility,1,False,False,False,False,False,11,False
480,161,165,14,facility,1,False,False,False,False,False,50,False
480,153,109,14,facility,1,False,False,False,False,False,68,False
480,153,93,14,facility,1,False,False,False,False,False,64,False
480,153,62,14,facility,1,False,False,False,False,False,9,False
480,153,165,14,facility,1,False,False,False,False,False,70,False
480,109,93,14,facility,1,False,False,False,False,False,4,False
480,109,62,14,facility,1,False,False,False,False,False,59,False
480,109,165,14,facility,1,False,False,False,False,False,2,False
480,93,62,14,facility,1,False,False,False,False,False,55,False
480,93,165,14,facility,1,False,False,False,False,False,6,False
480,62,165,14,facility,1,False,False,False,False,False,61,False
480,141,132,16,facility,1,False,False,False,False,False,45,False
480,21,174,18,facility,1,False,False,False,False,False,24,False
480,129,35,20,facility,1,False,False,False,False,False,9,False
480,32,69,21,facility,1,False,False,False,False,False,1,False
480,32,63,21,facility,1,False,False,False,False,False,14,False
480,69,63,21,facility,1,False,False,False,False,False,13,False
480,152,15,25,facility,1,False,False,False,False,False,5,False
480,48,67,30,facility,1,False,False,False,False,False,15,False
480,48,38,30,facility,1,False,False,False,False,False,6,False
480,67,38,30,facility,1,False,False,False,False,False,21,False
480,61,71,35,facility,1,False,False,False,False,False,27,False
480,61,64,35,facility,1,False,False,False,False,False,14,True
480,71,64,35,facility,1,False,False,False,False,False,13,False
480,162,148,36,facility,1,False,False,False,False,False,6,False
540,2,66,2,facility,1,False,False,False,False,False,4,False
540,2,92,2,facility,1,False,False,False,False,False,22,False
540,2,58,2,facility,1,False,False,False,False,False,12,False
540,2,96,2,facility,1,False,False,False,False,False,5,False
540,2,78,2,facility,1,False,False,False,False,False,1,False
540,2,151,2,facility,1,False,False,False,False,False,12,False
540,66,92,2,facility,1,False,False,False,False,False,26,False
540,66,58,2,facility,1,False,False,False,False,False,16,False
540,66,96,2,facility,1,False,False,False,False,False,1,False
540,66,78,2,facility,1,False,False,False,False,False,3,False
540,66,151,2,facility,1,False,False,False,False,False,16,False
540,92,58,2,facility,1,False,False,False,False,False,10,False
540,92,96,2,facility,1,False,False,False,False,False,27,False
540,92,78,2,facility,1,False,False,False,False,False,23,False
540,92,151,2,facility,1,False,False,False,False,False,10,False
540,58,96,2,facility,1,False,False,False,False,False,17,False
540,58,78,2,facility,1,False,False,False,False,False,13,False
540,58,151,2,facility,1,False,False,False,False,False,0,False
540,96,78,2,facility,1,False,False,False,False,False,4,False
540,96,151,2,facility,1,False,False,False,False,False,17,False
540,78,151,2,facility,1,False,False,False,False,False,13,False
540,18,145,4,facility,1,False,False,False,False,False,33,False
540,18,25,4,facility,1,False,False,False,False,False,42,False
540,18,55,4,facility,1,False,False,False,False,False,2,False
540,145,25,4,facility,1,False,False,False,False,False,9,False
540,145,55,4,facility,1,False,False,False,False,False,31,False
540,25,55,4,facility,1,False,False,False,False,False,40,False
540,81,140,10,facility,1,False,False,False,False,False,21,False
540,81,1,10,facility,1,False,False,False,False,False,31,False
540,81,27,10,facility,1,False,False,False,False,False,40,False
540,81,156,10,facility,1,False,False,False,False,False,11,False
540,81,176,10,facility,1,False,False,False,False,False,30,False
540,140,1,10,facility,1,False,False,False,False,False,52,False
540,140,27,10,facility,1,False,False,False,False,False,61,False
540,140,156,10,facility,1,False,False,False,False,False,10,False
540,140,176,10,facility,1,False,False,False,False,False,51,False
540,1,27,10,facility,1,False,False,False,False,False,9,False
540,1,156,10,facility,1,False,False,False,False,False,42,False
540,1,176,10,facility,1,False,False,False,False,False,1,False
540,27,156,10,facility,1,False,False,False,False,False,51,False
540,27,176,10,facility,1,False,False,False,False,False,10,False
540,156,176,10,facility,1,False,False,False,False,False,41,False
540,77,14,11,facility,1,False,False,False,False,False,4,False
540,77,166,11,facility,1,False,False,False,False,False,36,False
540,77,26,11,facility,1,False,False,False,False,False,14,False
540,14,166,11,facility,1,False,False,False,False,False,32,False
540,14,26,11,facility,1,False,False,False,False,False,18,False
540,166,26,11,facility,1,False,False,False,False,False,50,False
540,79,110,13,facility,1,False,False,False,False,False,59,False
540,79,150,13,facility,1,False,False,False,False,False,29,False
540,79,170,13,facility,1,False,False,False,False,False,18,False
540,79,117,13,facility,1,False,False,False,False,False,27,False
540,79,86,13,facility,1,False,False,False,False,False,41,False
540,79,157,13,facility,1,False,False,False,False,False,22,False
540,79,163,13,facility,1,False,False,False,False,False,13,False
540,79,65,13,facility,1,False,False,False,False,False,36,False
540,79,85,13,facility,1,False,False,False,False,False,7,False
540,110,150,13,facility,1,False,False,False,False,False,30,False
540,110,170,13,facility,1,False,False,False,False,False,77,False
540,110,117,13,facility,1,False,False,False,False,False,32,False
540,110,86,13,facility,1,False,False,False,False,False,18,False
540,110,157,13,facility,1,False,False,False,False,False,37,False
540,110,163,13,facility,1,False,False,False,False,False,46,False
540,110,65,13,facility,1,False,False,False,False,False,23,False
540,110,85,13,facility,1,False,False,False,False,False,52,False
540,150,170,13,facility,1,False,False,False,False,False,47,False
540,150,117,13,facility,1,False,False,False,False,False,2,False
540,150,86,13,facility,1,False,False,False,False,False,12,False
540,150,157,13,facility,1,False,False,False,False,False,7,False
540,150,163,13,facility,1,False,False,False,False,False,16,False
540,150,65,13,facility,1,False,False,False,False,False,7,False
540,150,85,13,facility,1,False,False,False,False,False,22,False
540,170,117,13,facility,1,False,False,False,False,False,45,False
540,170,86,13,facility,1,False,False,False,False,False,59,False
540,170,157,13,facility,1,False,False,False,False,False,40,False
540,170,163,13,facility,1,False,False,False,False,False,31,False
540,170,65,13,facility,1,False,False,False,False,False,54,False
540,170,85,13,facility,1,False,False,False,False,False,25,False
540,117,86,13,facility,1,False,False,False,False,False,14,False
540,117,157,13,facility,1,False,False,False,False,False,5,False
540,117,163,13,facility,1,False,False,False,False,False,14,False
540,117,65,13,facility,1,False,False,False,False,False,9,False
540,117,85,13,facility,1,False,False,False,False,False,20,False
540,86,157,13,facility,1,False,False,False,False,False,19,False
540,86,163,13,facility,1,False,False,False,False,False,28,False
540,86,65,13,facility,1,False,False,False,False,False,5,False
540,86,85,13,facility,1,False,False,False,False,False,34,False
540,157,163,13,facility,1,False,False,False,False,False,9,False
540,157,65,13,facility,1,False,False,False,False,False,14,False
540,157,85,13,facility,1,False,False,False,False,False,15,False
540,163,65,13,facility,1,False,False,False,False,False,23,False
540,163,85,13,facility,1,False,False,False,False,False,6,False
540,65,85,13,facility,1,False,False,False,False,False,29,False
540,139,161,14,facility,1,False,False,False,False,False,11,False
540,139,153,14,facility,1,False,False,False,False,False,9,False
540,139,109,14,facility,1,False,False,False,False,False,59,False
540,139,93,14,facility,1,False,False,False,False,False,55,False
540,139,62,14,facility,1,False,False,False,False,False,0,False
540,139,165,14,facility,1,False,False,False,False,False,61,False
540,139,113,14,facility,1,False,False,False,False,False,17,False
540,161,153,14,facility,1,False,False,False,False,False,20,False
540,161,109,14,facility,1,False,False,False,False,False,48,False
540,161,93,14,facility,1,False,False,False,False,False,44,False
540,161,62,14,facility,1,False,False,False,False,False,11,False
540,161,165,14,facility,1,False,False,False,False,False,50,False
540,161,113,14,facility,1,False,False,False,False,False,6,False
540,153,109,14,facility,1,False,False,False,False,False,68,False
540,153,93,14,facility,1,False,False,False,False,False,64,False
540,153,62,14,facility,1,False,False,False,False,False,9,False
540,153,165,14,facility,1,False,False,False,False,False,70,False
540,153,113,14,facility,1,False,False,False,False,False,26,False
540,109,93,14,facility,1,False,False,False,False,False,4,False
540,109,62,14,facility,1,False,False,False,False,False,59,False
540,109,165,14,facility,1,False,False,False,False,False,2,False
540,109,113,14,facility,1,False,False,False,False,False,42,False
540,93,62,14,facility,1,False,False,False,False,False,55,False
540,93,165,14,facility,1,False,False,False,False,False,6,False
540,93,113,14,facility,1,False,False,False,False,False,38,False
540,62,165,14,facility,1,False,False,False,False,False,61,False
540,62,113,14,facility,1,False,False,False,False,False,17,False
540,165,113,14,facility,1,False,False,False,False,False,44,False
540,141,132,16,facility,1,False,False,False,False,False,45,False
540,152,142,17,facility,1,False,False,False,False,False,48,False
540,39,46,20,facility,1,False,False,False,False,False,53,False
540,39,52,20,facility,1,False,False,False,False,False,32,False
540,39,154,20,facility,1,False,False,False,False,False,7,False
540,39,20,20,facility,1,False,False,False,False,False,12,False
540,46,52,20,facility,1,False,False,False,False,False,21,False
540,46,154,20,facility,1,False,False,False,False,False,60,False
540,46,20,20,facility,1,False,False,False,False,False,65,False
540,52,154,20,facility,1,False,False,False,False,False,39,False
540,52,20,20,facility,1,False,False,False,False,False,44,False
540,154,20,20,facility,1,False,False,False,False,False,5,False
540,89,160,21,facility,1,False,False,False,False,False,18,False
540,89,63,21,facility,1,False,False,False,False,False,10,False
540,160,63,21,facility,1,False,False,False,False,False,28,False
540,15,5,25,facility,1,False,False,False,False,False,25,False
540,15,17,25,facility,1,False,False,False,False,False,33,False
540,15,175,25,facility,1,False,False,False,False,False,12,False
540,5,17,25,facility,1,False,False,False,False,False,58,False
540,5,175,25,facility,1,False,False,False,False,False,37,False
540,17,175,25,facility,1,False,False,False,False,False,21,False
540,105,116,28,facility,1,False,False,False,False,False,4,False
540,95,36,31,facility,1,False,False,False,False,False,20,False
540,61,71,35,facility,1,False,False,False,False,False,27,False
540,61,64,35,facility,1,False,False,False,False,False,14,True
540,71,64,35,facility,1,False,False,False,False,False,13,False
600,66,105,2,facility,1,False,False,False,False,False,21,False
600,66,92,2,facility,1,False,False,False,False,False,26,False
600,66,58,2,facility,1,False,False,False,False,False,16,False
600,66,96,2,facility,1,False,False,False,False,False,1,False
600,66,78,2,facility,1,False,False,False,False,False,3,False
600,66,136,2,facility,1,False,False,False,False,False,15,False
600,66,151,2,facility,1,False,False,False,False,False,16,False
600,66,45,2,facility,1,False,False,False,False,False,61,False
600,105,92,2,facility,1,False,False,False,False,False,5,False
600,105,58,2,facility,1,False,False,False,False,False,5,False
600,105,96,2,facility,1,False,False,False,False,False,22,False
600,105,78,2,facility,1,False,False,False,False,False,18,False
600,105,136,2,facility,1,False,False,False,False,False,36,False
600,105,151,2,facility,1,False,False,False,False,False,5,False
600,105,45,2,facility,1,False,False,False,False,False,40,False
600,92,58,2,facility,1,False,False,False,False,False,10,False
600,92,96,2,facility,1,False,False,False,False,False,27,False
600,92,78,2,facility,1,False,False,False,False,False,23,False
600,92,136,2,facility,1,False,False,False,False,False,41,False
600,92,151,2,facility,1,False,False,False,False,False,10,False
600,92,45,2,facility,1,False,False,False,False,False,35,False
600,58,96,2,facility,1,False,False,False,False,False,17,False
600,58,78,2,facility,1,False,False,False,False,False,13,False
600,58,136,2,facility,1,False,False,False,False,False,31,False
600,58,151,2,facility,1,False,False,False,False,False,0,False
600,58,45,2,facility,1,False,False,False,False,False,45,False
600,96,78,2,facility,1,False,False,False,False,False,4,False
600,96,136,2,facility,1,False,False,False,False,False,14,False
600,96,151,2,facility,1,False,False,False,False,False,17,False
600,96,45,2,facility,1,False,False,False,False,False,62,False
600,78,136,2,facility,1,False,False,False,False,False,18,False
600,78,151,2,facility,1,False,False,False,False,False,13,False
600,78,45,2,facility,1,False,False,False,False,False,58,False
600,136,151,2,facility,1,False,False,False,False,False,31,False
600,136,45,2,facility,1,False,False,False,False,False,76,False
600,151,45,2,facility,1,False,False,False,False,False,45,False
600,145,25,4,facility,1,False,False,False,False,False,9,False
600,145,55,4,facility,1,False,False,False,False,False,31,False
600,25,55,4,facility,1,False,False,False,False,False,40,False
600,24,156,10,facility,1,False,False,False,False,False,61,False
600,24,148,10,facility,1,False,False,False,False,False,35,False
600,24,50,10,facility,1,False,False,False,False,False,12,False
600,24,176,10,facility,1,False,False,False,False,False,20,False
600,24,46,10,facility,1,False,False,False,False,False,75,False
600,156,148,10,facility,1,False,False,False,False,False,26,False
600,156,50,10,facility,1,False,False,False,False,False,49,False
600,156,176,10,facility,1,False,False,False,False,False,41,False
600,156,46,10,facility,1,False,False,False,False,False,14,False
600,148,50,10,facility,1,False,False,False,False,False,23,False
600,148,176,10,facility,1,False,False,False,False,False,15,False
600,148,46,10,facility,1,False,False,False,False,False,40,False
600,50,176,10,facility,1,False,False,False,False,False,8,False
600,50,46,10,facility,1,False,False,False,False,False,63,False
600,176,46,10,facility,1,False,False,False,False,False,55,False
600,14,166,11,facility,1,False,False,False,False,False,32,False
600,14,26,11,facility,1,False,False,False,False,False,18,False
600,166,26,11,facility,1,False,False,False,False,False,50,False
600,100,90,12,facility,1,False,False,False,False,False,23,False
600,170,117,13,facility,1,False,False,False,False,False,45,False
600,170,86,13,facility,1,False,False,False,False,False,59,False
600,170,157,13,facility,1,False,False,False,False,False,40,False
600,170,163,13,facility,1,False,False,False,False,False,31,False
600,170,65,13,facility,1,False,False,False,False,False,54,False
600,170,5,13,facility,1,False,False,False,False,False,78,False
600,170,85,13,facility,1,False,False,False,False,False,25,False
600,117,86,13,facility,1,False,False,False,False,False,14,False
600,117,157,13,facility,1,False,False,False,False,False,5,False
600,117,163,13,facility,1,False,False,False,False,False,14,False
600,117,65,13,facility,1,False,False,False,False,False,9,False
600,117,5,13,facility,1,False,False,False,False,False,33,False
600,117,85,13,facility,1,False,False,False,False,False,20,False
600,86,157,13,facility,1,False,False,False,False,False,19,False
600,86,163,13,facility,1,False,False,False,False,False,28,False
600,86,65,13,facility,1,False,False,False,False,False,5,False
600,86,5,13,facility,1,False,False,False,False,False,19,False
600,86,85,13,facility,1,False,False,False,False,False,34,False
600,157,163,13,facility,1,False,False,False,False,False,9,False
600,157,65,13,facility,1,False,False,False,False,False,14,False
600,157,5,13,facility,1,False,False,False,False,False,38,False
600,157,85,13,facility,1,False,False,False,False,False,15,False
600,163,65,13,facility,1,False,False,False,False,False,23,False
600,163,5,13,facility,1,False,False,False,False,False,47,False
600,163,85,13,facility,1,False,False,False,False,False,6,False
600,65,5,13,facility,1,False,False,False,False,False,24,False
600,65,85,13,facility,1,False,False,False,False,False,29,False
600,5,85,13,facility,1,False,False,False,False,False,53,False
600,153,109,14,facility,1,False,False,False,False,False,68,False
600,153,173,14,facility,1,False,False,False,False,False,45,False
600,153,93,14,facility,1,False,False,False,False,False,64,False
600,153,62,14,facility,1,False,False,False,False,False,9,False
600,153,83,14,facility,1,False,False,False,False,False,10,False
600,153,165,14,facility,1,False,False,False,False,False,70,False
600,153,113,14,facility,1,False,False,False,False,False,26,False
600,109,173,14,facility,1,False,False,False,False,False,23,False
600,109,93,14,facility,1,False,False,False,False,False,4,False
600,109,62,14,facility,1,False,False,False,False,False,59,False
600,109,83,14,facility,1,False,False,False,False,False,58,False
600,109,165,14,facility,1,False,False,False,False,False,2,False
600,109,113,14,facility,1,False,False,False,False,False,42,False
600,173,93,14,facility,1,False,False,False,False,False,19,False
600,173,62,14,facility,1,False,False,False,False,False,36,False
600,173,83,14,facility,1,False,False,False,False,False,35,False
600,173,165,14,facility,1,False,False,False,False,False,25,False
600,173,113,14,facility,1,False,False,False,False,False,19,False
600,93,62,14,facility,1,False,False,False,False,False,55,False
600,93,83,14,facility,1,False,False,False,False,False,54,False
600,93,165,14,facility,1,False,False,False,False,False,6,False
600,93,113,14,facility,1,False,False,False,False,False,38,False
600,62,83,14,facility,1,False,False,False,False,False,1,False
600,62,165,14,facility,1,False,False,False,False,False,61,False
600,62,113,14,facility,1,False,False,False,False,False,17,False
600,83,165,14,facility,1,False,False,False,False,False,60,False
600,83,113,14,facility,1,False,False,False,False,False,16,False
600,165,113,14,facility,1,False,False,False,False,False,44,False
600,141,132,16,facility,1,False,False,False,False,False,45,False
600,32,134,20,facility,1,False,False,False,False,False,15,False
600,19,23,21,facility,1,True,False,False,False,False,51,False
600,19,63,21,facility,1,True,False,False,False,False,44,False
600,23,63,21,facility,1,False,False,False,False,False,7,False
600,133,175,25,facility,1,False,False,False,False,False,4,False
600,95,162,31,facility,1,False,False,False,False,False,7,False
600,95,36,31,facility,1,False,False,False,False,False,20,False
600,162,36,31,facility,1,False,False,False,False,False,13,False
600,61,71,35,facility,1,False,False,False,False,False,27,False
600,61,64,35,facility,1,False,False,False,False,False,14,True
600,71,64,35,facility,1,False,False,False,False,False,13,False
660,96,78,2,facility,1,False,False,False,False,False,4,False
660,96,136,2,facility,1,False,False,False,False,False,14,False
660,96,12,2,facility,1,False,False,False,False,False,35,False
660,96,151,2,facility,1,False,False,False,False,False,17,False
660,96,66,2,facility,1,False,False,False,False,False,1,False
660,96,45,2,facility,1,False,False,False,False,False,62,False
660,78,136,2,facility,1,False,False,False,False,False,18,False
660,78,12,2,facility,1,False,False,False,False,False,31,False
660,78,151,2,facility,1,False,False,False,False,False,13,False
660,78,66,2,facility,1,False,False,False,False,False,3,False
660,78,45,2,facility,1,False,False,False,False,False,58,False
660,136,12,2,facility,1,False,False,False,False,False,49,False
660,136,151,2,facility,1,False,False,False,False,False,31,False
660,136,66,2,facility,1,False,False,False,False,False,15,False
660,136,45,2,facility,1,False,False,False,False,False,76,False
660,12,151,2,facility,1,False,False,False,False,False,18,False
660,12,66,2,facility,1,False,False,False,False,False,34,False
660,12,45,2,facility,1,False,False,False,False,False,27,False
660,151,66,2,facility,1,False,False,False,False,False,16,False
660,151,45,2,facility,1,False,False,False,False,False,45,False
660,66,45,2,facility,1,False,False,False,False,False,61,False
660,21,74,4,facility,1,False,False,False,False,False,41,False
660,21,27,4,facility,1,False,False,False,False,False,49,False
660,21,25,4,facility,1,False,False,False,False,False,49,True
660,21,152,4,facility,1,False,False,False,False,False,19,False
660,21,55,4,facility,1,False,False,False,False,False,9,False
660,74,27,4,facility,1,False,False,False,False,False,8,False
660,74,25,4,facility,1,False,False,False,False,False,8,False
660,74,152,4,facility,1,False,False,False,False,False,22,False
660,74,55,4,facility,1,False,False,False,False,False,32,False
660,27,25,4,facility,1,False,False,False,False,False,0,False
660,27,152,4,facility,1,False,False,False,False,False,30,False
660,27,55,4,facility,1,False,False,False,False,False,40,False
660,25,152,4,facility,1,False,False,False,False,False,30,False
660,25,55,4,facility,1,False,False,False,False,False,40,False
660,152,55,4,facility,1,False,False,False,False,False,10,False
660,156,148,10,facility,1,False,False,False,False,False,26,False
660,156,50,10,facility,1,False,False,False,False,False,49,False
660,156,176,10,facility,1,False,False,False,False,False,41,False
660,156,46,10,facility,1,False,False,False,False,False,14,False
660,156,137,10,facility,1,False,False,False,False,False,59,False
660,156,153,10,facility,1,False,False,False,False,False,58,True
660,156,1,10,facility,1,False,False,False,False,False,42,False
660,148,50,10,facility,1,False,False,False,False,False,23,False
660,148,176,10,facility,1,False,False,False,False,False,15,False
660,148,46,10,facility,1,False,False,False,False,False,40,False
660,148,137,10,facility,1,False,False,False,False,False,33,False
660,148,153,10,facility,1,False,False,False,False,False,32,False
660,148,1,10,facility,1,False,False,False,False,False,16,False
660,50,176,10,facility,1,False,False,False,False,False,8,False
660,50,46,10,facility,1,False,False,False,False,False,63,False
660,50,137,10,facility,1,False,False,False,False,False,10,False
660,50,153,10,facility,1,False,False,False,False,False,9,False
660,50,1,10,facility,1,False,False,False,False,False,7,False
660,176,46,10,facility,1,False,False,False,False,False,55,False
660,176,137,10,facility,1,False,False,False,False,False,18,False
660,176,153,10,facility,1,False,False,False,False,False,17,False
660,176,1,10,facility,1,False,False,False,False,False,1,False
660,46,137,10,facility,1,False,False,False,False,False,73,False
660,46,153,10,facility,1,False,False,False,False,False,72,False
660,46,1,10,facility,1,False,False,False,False,False,56,False
660,137,153,10,facility,1,False,False,False,False,False,1,False
660,137,1,10,facility,1,False,False,False,False,False,17,False
660,153,1,10,facility,1,False,False,False,False,False,16,False
660,26,155,11,facility,1,False,False,False,False,False,7,False
660,100,169,12,facility,1,False,False,False,False,False,24,False
660,100,90,12,facility,1,False,False,False,False,False,23,False
660,100,22,12,facility,1,False,False,False,False,False,53,False
660,169,90,12,facility,1,False,False,False,False,False,1,False
660,169,22,12,facility,1,False,False,False,False,False,29,False
660,90,22,12,facility,1,False,False,False,False,False,30,False
660,139,157,13,facility,1,False,False,False,False,False,20,False
660,139,59,13,facility,1,False,False,False,False,False,23,False
660,139,158,13,facility,1,False,False,False,False,False,61,False
660,139,125,13,facility,1,False,False,False,False,False,47,False
660,139,95,13,facility,1,False,False,False,False,False,10,False
660,139,163,13,facility,1,False,False,False,False,False,11,False
660,139,65,13,facility,1,False,False,False,False,False,34,False
660,139,150,13,facility,1,False,False,False,False,False,27,False
660,139,5,13,facility,1,False,False,False,False,False,58,False
660,139,85,13,facility,1,False,False,False,False,False,5,False
660,139,166,13,facility,1,False,False,False,False,False,2,False
660,157,59,13,facility,1,False,False,False,False,False,3,False
